# t(ms)	x	y
357	2000	2000
366.6666667	935.609	409.109
375.39	935.609	409.109
417.09	942.94	410.671
458.79	946.34	411.64
500.4866667	947.98	414.218
542.22	947.82	419.101
583.92	934.023	422.202
625.62	920.855	423.156
667.35	918.343	424.706
709.05	916.347	427.663
750.75	916.339	432.636
792.4466667	915.367	433.656
834.18	913.82	435.179
875.88	909.726	437.191
917.5766667	907.902	439.14
959.2766667	908.87	436.144
1001.01	907.37	435.742
1042.706667	906.87	435.199
1084.406667	905.492	434.699
1126.14	902.992	433.124
1167.84	902.492	431.589
1209.536667	903.503	430.617
1251.236667	908.141	422.495
1292.97	909.187	417.028
1334.666667	908.66	414.571
1376.366667	914.66	413.504
1418.1	916.691	410.512
1459.796667	911.557	419.781
1501.496667	913.363	420.765
1543.196667	928.875	425.265
1584.93	917.926	417.744
1626.626667	918.025	428.394
1668.326667	922.282	424.111
1710.06	920.788	428.941
1751.756667	922.583	427.208
1835.156667	924.8	439.404
2252.246667	918.148	460.469
3253.256667	921.474	462.686
